...1,country,state,recorded_date,PRCP,TMAX,prcp_mean,temp_max_mean
367,sweden,NA,2021-01-01,2.4,3.5,2.157142857142857,3.714285714285714
368,sweden,NA,2021-01-02,0.4,1.4,2.142857142857143,3.857142857142857
369,sweden,NA,2021-01-03,0.2,1.1,2.1714285714285713,3.414285714285714
370,sweden,NA,2021-01-04,0.2,-0.1,2.1,2.8000000000000003
371,sweden,NA,2021-01-05,0,0.1,0.7142857142857143,2.0714285714285716
372,sweden,NA,2021-01-06,1.4,-1.3,0.6571428571428571,1.2428571428571429
373,sweden,NA,2021-01-07,1.5,-0.6,0.8714285714285713,0.5857142857142856
374,sweden,NA,2021-01-08,0.3,0.2,0.5714285714285715,0.1142857142857143
375,sweden,NA,2021-01-09,0,0.2,0.5142857142857143,-0.05714285714285713
376,sweden,NA,2021-01-10,0,1.6,0.48571428571428577,0.01428571428571426
377,sweden,NA,2021-01-11,8.5,2.5,1.6714285714285717,0.3857142857142857
378,sweden,NA,2021-01-12,0,2.7,1.6714285714285717,0.7571428571428573
379,sweden,NA,2021-01-13,1.4,-0.5,1.6714285714285717,0.8714285714285717
380,sweden,NA,2021-01-14,0.3,-0.6,1.5,0.8714285714285713
381,sweden,NA,2021-01-15,0,-7,1.457142857142857,-0.15714285714285706
382,sweden,NA,2021-01-16,0,-4.5,1.457142857142857,-0.8285714285714284
383,sweden,NA,2021-01-17,0,-2.5,1.457142857142857,-1.414285714285714
384,sweden,NA,2021-01-18,0.5,-1.9,0.31428571428571433,-2.042857142857143
385,sweden,NA,2021-01-19,0.8,0.6,0.42857142857142855,-2.3428571428571425
386,sweden,NA,2021-01-20,6.3,1.5,1.1285714285714286,-2.0571428571428574
387,sweden,NA,2021-01-21,0.3,4.4,1.1285714285714286,-1.342857142857143
388,sweden,NA,2021-01-22,2.2,5.3,1.442857142857143,0.4142857142857141
389,sweden,NA,2021-01-23,0,4.3,1.442857142857143,1.6714285714285717
390,sweden,NA,2021-01-24,0.2,0.8,1.4714285714285715,2.142857142857143
391,sweden,NA,2021-01-25,0.4,-0.3,1.4571428571428573,2.371428571428571
392,sweden,NA,2021-01-26,0,-1.5,1.342857142857143,2.0714285714285716
393,sweden,NA,2021-01-27,1,-2.5,0.5857142857142856,1.5
394,sweden,NA,2021-01-28,8.4,-3.5,1.7428571428571429,0.3714285714285714
395,sweden,NA,2021-01-29,0,-3.1,1.4285714285714286,-0.8285714285714285
396,sweden,NA,2021-01-30,0,-4.7,1.4285714285714286,-2.1142857142857143
397,sweden,NA,2021-01-31,0,-4.7,1.4,-2.9
398,sweden,NA,2021-02-01,0.7,-2.3,1.4428571428571428,-3.1857142857142855
399,sweden,NA,2021-02-02,0,-2.4,1.4428571428571428,-3.314285714285714
400,sweden,NA,2021-02-03,0.3,-3.2,1.342857142857143,-3.4142857142857146
401,sweden,NA,2021-02-04,0.1,-9.3,0.15714285714285717,-4.242857142857143
402,sweden,NA,2021-02-05,0,-7.6,0.15714285714285717,-4.885714285714285
403,sweden,NA,2021-02-06,0,-3.6,0.15714285714285717,-4.728571428571429
404,sweden,NA,2021-02-07,0,-6.3,0.15714285714285717,-4.957142857142856
405,sweden,NA,2021-02-08,0,-4.1,0.05714285714285715,-5.214285714285714
406,sweden,NA,2021-02-09,0,-6.4,0.05714285714285715,-5.785714285714286
407,sweden,NA,2021-02-10,0.1,-6.6,0.02857142857142857,-6.271428571428572
408,sweden,NA,2021-02-11,0,-7.6,0.01428571428571428,-6.028571428571429
409,sweden,NA,2021-02-12,0,-2.6,0.01428571428571428,-5.314285714285714
410,sweden,NA,2021-02-13,0,-3.1,0.01428571428571428,-5.242857142857142
411,sweden,NA,2021-02-14,0,-2.1,0.01428571428571428,-4.642857142857143
412,sweden,NA,2021-02-15,0,-1.9,0.01428571428571428,-4.328571428571428
413,sweden,NA,2021-02-16,0,2.2,0.01428571428571428,-3.1
414,sweden,NA,2021-02-17,0,0.2,0,-2.128571428571429
415,sweden,NA,2021-02-18,0,-0.3,0,-1.0857142857142856
416,sweden,NA,2021-02-19,0,2.2,0,-0.3999999999999999
417,sweden,NA,2021-02-20,0.9,5,0.1285714285714286,0.7571428571428572
418,sweden,NA,2021-02-21,0,8.1,0.1285714285714286,2.214285714285714
419,sweden,NA,2021-02-22,0,11.3,0.1285714285714286,4.1
420,sweden,NA,2021-02-23,0,7.6,0.1285714285714286,4.871428571428573
421,sweden,NA,2021-02-24,0,13.1,0.1285714285714286,6.714285714285715
422,sweden,NA,2021-02-25,0,13.1,0.1285714285714286,8.628571428571428
423,sweden,NA,2021-02-26,0,9.9,0.1285714285714286,9.728571428571428
424,sweden,NA,2021-02-27,0,7.3,0,10.057142857142855
425,sweden,NA,2021-02-28,0,10.4,0,10.385714285714286
426,sweden,NA,2021-03-01,0,8.7,0,10.014285714285716
427,sweden,NA,2021-03-02,0,9.8,0,10.328571428571427
428,sweden,NA,2021-03-03,0,3.8,0,9
429,sweden,NA,2021-03-04,0,3.4,0,7.614285714285714
430,sweden,NA,2021-03-05,0,2.9,0,6.614285714285714
431,sweden,NA,2021-03-06,0.3,5.7,0.04285714285714286,6.385714285714285
432,sweden,NA,2021-03-07,0,4.6,0.04285714285714286,5.557142857142858
433,sweden,NA,2021-03-08,0,2.5,0.04285714285714286,4.671428571428572
434,sweden,NA,2021-03-09,0.4,1.5,0.1,3.4857142857142853
435,sweden,NA,2021-03-10,0.3,-0.7,0.14285714285714285,2.8428571428571425
436,sweden,NA,2021-03-11,3.5,1.6,0.6428571428571429,2.5857142857142854
437,sweden,NA,2021-03-12,0,7.9,0.6428571428571429,3.3
438,sweden,NA,2021-03-13,0.5,6,0.6714285714285715,3.3428571428571425
439,sweden,NA,2021-03-14,2.6,5.2,1.042857142857143,3.4285714285714293
440,sweden,NA,2021-03-15,3.6,3,1.5571428571428572,3.5000000000000004
441,sweden,NA,2021-03-16,0,6.7,1.5,4.242857142857143
442,sweden,NA,2021-03-17,0,6,1.457142857142857,5.2
443,sweden,NA,2021-03-18,0,6,0.9571428571428572,5.828571428571428
444,sweden,NA,2021-03-19,0,1.9,0.9571428571428572,4.971428571428571
445,sweden,NA,2021-03-20,0,7.6,0.8857142857142858,5.2
446,sweden,NA,2021-03-21,0,7.5,0.5142857142857143,5.528571428571429
447,sweden,NA,2021-03-22,0,9.8,0,6.5
448,sweden,NA,2021-03-23,0,12.9,0,7.385714285714286
449,sweden,NA,2021-03-24,0,11.7,0,8.200000000000001
450,sweden,NA,2021-03-25,0,11.5,0,8.985714285714286
451,sweden,NA,2021-03-26,0,12.4,0,10.485714285714284
452,sweden,NA,2021-03-27,16.7,14.9,2.3857142857142857,11.528571428571428
453,sweden,NA,2021-03-28,1.8,9.1,2.642857142857143,11.757142857142856
454,sweden,NA,2021-03-29,0.6,11.4,2.728571428571428,11.985714285714286
455,sweden,NA,2021-03-30,0,18.1,2.728571428571428,12.72857142857143
456,sweden,NA,2021-03-31,10.8,12.9,4.271428571428571,12.900000000000002
457,sweden,NA,2021-04-01,0,9.2,4.271428571428571,12.571428571428571
458,sweden,NA,2021-04-02,0,10.4,4.271428571428571,12.285714285714286
459,sweden,NA,2021-04-03,0,8.3,1.885714285714286,11.342857142857143
460,sweden,NA,2021-04-04,0.3,12.8,1.6714285714285717,11.871428571428572
461,sweden,NA,2021-04-05,0.2,7.4,1.6142857142857143,11.3
462,sweden,NA,2021-04-06,1.7,8.2,1.8571428571428572,9.885714285714286
463,sweden,NA,2021-04-07,0,7.7,0.3142857142857142,9.14285714285714
464,sweden,NA,2021-04-08,0,8.8,0.3142857142857142,9.085714285714284
465,sweden,NA,2021-04-09,2.1,9.4,0.6142857142857142,8.942857142857141
466,sweden,NA,2021-04-10,0,9.6,0.6142857142857142,9.12857142857143
467,sweden,NA,2021-04-11,14.8,6.9,2.685714285714286,8.285714285714286
468,sweden,NA,2021-04-12,0,7,2.6571428571428575,8.22857142857143
469,sweden,NA,2021-04-13,0,7.3,2.4142857142857146,8.1
470,sweden,NA,2021-04-14,0,8,2.4142857142857146,8.142857142857142
471,sweden,NA,2021-04-15,0,9.8,2.4142857142857146,8.285714285714286
472,sweden,NA,2021-04-16,0,12.2,2.1142857142857143,8.685714285714285
473,sweden,NA,2021-04-17,0,14.3,2.1142857142857143,9.357142857142858
474,sweden,NA,2021-04-18,0,16.2,0,10.685714285714283
475,sweden,NA,2021-04-19,0,15.3,0,11.87142857142857
476,sweden,NA,2021-04-20,0,15.2,0,13
477,sweden,NA,2021-04-21,3,11.9,0.42857142857142855,13.55714285714286
478,sweden,NA,2021-04-22,3.2,5.6,0.8857142857142858,12.957142857142856
479,sweden,NA,2021-04-23,0,9.4,0.8857142857142858,12.557142857142855
480,sweden,NA,2021-04-24,0,7.6,0.8857142857142858,11.6
481,sweden,NA,2021-04-25,0,6.7,0.8857142857142858,10.242857142857144
482,sweden,NA,2021-04-26,0,8.5,0.8857142857142858,9.27142857142857
483,sweden,NA,2021-04-27,0,11.6,0.8857142857142858,8.757142857142856
484,sweden,NA,2021-04-28,3,9.7,0.8857142857142858,8.442857142857143
485,sweden,NA,2021-04-29,0,10.5,0.42857142857142855,9.142857142857142
486,sweden,NA,2021-04-30,0,10.5,0.42857142857142855,9.3
487,sweden,NA,2021-05-01,0,12.3,0.42857142857142855,9.971428571428572
488,sweden,NA,2021-05-02,0.3,13.4,0.4714285714285714,10.928571428571429
489,sweden,NA,2021-05-03,0,12.6,0.4714285714285714,11.514285714285714
490,sweden,NA,2021-05-04,6.6,8.3,1.414285714285714,11.042857142857144
491,sweden,NA,2021-05-05,29.6,8.9,5.214285714285714,10.928571428571429
492,sweden,NA,2021-05-06,0.5,4.7,5.285714285714286,10.1
493,sweden,NA,2021-05-07,0,8.9,5.285714285714286,9.87142857142857
494,sweden,NA,2021-05-08,0,12.7,5.285714285714286,9.928571428571429
495,sweden,NA,2021-05-09,9.9,11.1,6.6571428571428575,9.599999999999998
496,sweden,NA,2021-05-10,0,25.1,6.6571428571428575,11.385714285714286
497,sweden,NA,2021-05-11,0,21.3,5.714285714285714,13.242857142857146
498,sweden,NA,2021-05-12,0,24.1,1.4857142857142858,15.414285714285716
499,sweden,NA,2021-05-13,0,23.5,1.4142857142857144,18.1
500,sweden,NA,2021-05-14,1.5,18.3,1.6285714285714286,19.442857142857143
501,sweden,NA,2021-05-15,2.4,13.3,1.9714285714285715,19.52857142857143
502,sweden,NA,2021-05-16,15.7,14.4,2.8,20
503,sweden,NA,2021-05-17,1.6,16.6,3.0285714285714285,18.785714285714285
504,sweden,NA,2021-05-18,0.3,16.8,3.0714285714285707,18.142857142857142
505,sweden,NA,2021-05-19,0,16.3,3.0714285714285707,17.02857142857143
506,sweden,NA,2021-05-20,0.1,14.8,3.0857142857142854,15.785714285714286
507,sweden,NA,2021-05-21,0,15.7,2.871428571428571,15.414285714285713
508,sweden,NA,2021-05-22,6.6,15.3,3.471428571428571,15.7
509,sweden,NA,2021-05-23,2.4,14.6,1.5714285714285714,15.728571428571428
510,sweden,NA,2021-05-24,0.3,16.9,1.3857142857142857,15.77142857142857
511,sweden,NA,2021-05-25,10.6,15,2.857142857142857,15.514285714285714
512,sweden,NA,2021-05-26,18.6,10.2,5.514285714285714,14.642857142857142
513,sweden,NA,2021-05-27,2,9.7,5.7857142857142865,13.914285714285713
514,sweden,NA,2021-05-28,0,17.8,5.7857142857142865,14.214285714285712
515,sweden,NA,2021-05-29,0,19.2,4.842857142857143,14.771428571428572
516,sweden,NA,2021-05-30,0,22.5,4.500000000000001,15.900000000000002
517,sweden,NA,2021-05-31,0,22.8,4.457142857142857,16.742857142857144
518,sweden,NA,2021-06-01,0,19.6,2.942857142857143,17.400000000000002
519,sweden,NA,2021-06-02,0,21.2,0.2857142857142857,18.971428571428568
520,sweden,NA,2021-06-03,0,21.7,0,20.685714285714287
521,sweden,NA,2021-06-04,0,22.6,0,21.371428571428567
522,sweden,NA,2021-06-05,0,24.7,0,22.157142857142865
523,sweden,NA,2021-06-06,0,25.6,0,22.6
524,sweden,NA,2021-06-07,0.3,23.9,0.04285714285714286,22.75714285714286
525,sweden,NA,2021-06-08,0,20.5,0.04285714285714286,22.885714285714283
526,sweden,NA,2021-06-09,0,22.8,0.04285714285714286,23.11428571428571
527,sweden,NA,2021-06-10,0,22.6,0.04285714285714286,23.24285714285714
528,sweden,NA,2021-06-11,1.4,24,0.24285714285714283,23.442857142857143
529,sweden,NA,2021-06-12,1.3,22.2,0.42857142857142855,23.085714285714285
530,sweden,NA,2021-06-13,0,20.9,0.42857142857142855,22.414285714285715
531,sweden,NA,2021-06-14,0.9,21.1,0.5142857142857143,22.014285714285716
532,sweden,NA,2021-06-15,0,20,0.5142857142857143,21.942857142857147
533,sweden,NA,2021-06-16,0,22.1,0.5142857142857143,21.842857142857145
534,sweden,NA,2021-06-17,0,28.2,0.5142857142857143,22.642857142857142
535,sweden,NA,2021-06-18,0,32.5,0.31428571428571433,23.857142857142858
536,sweden,NA,2021-06-19,0,33.8,0.1285714285714286,25.514285714285712
537,sweden,NA,2021-06-20,0.5,31.2,0.2,26.985714285714288
538,sweden,NA,2021-06-21,2.9,25.1,0.4857142857142857,27.557142857142853
539,sweden,NA,2021-06-22,0,22.2,0.4857142857142857,27.87142857142857
540,sweden,NA,2021-06-23,0,21.8,0.4857142857142857,27.828571428571426
541,sweden,NA,2021-06-24,5.4,23.7,1.2571428571428571,27.185714285714287
542,sweden,NA,2021-06-25,6.3,18.1,2.157142857142857,25.128571428571423
543,sweden,NA,2021-06-26,0.8,23.1,2.2714285714285714,23.6
544,sweden,NA,2021-06-27,0,22.4,2.2,22.342857142857135
545,sweden,NA,2021-06-28,0,25.6,1.7857142857142858,22.41428571428571
546,sweden,NA,2021-06-29,0,24.7,1.7857142857142858,22.77142857142857
547,sweden,NA,2021-06-30,0.2,22.3,1.8142857142857145,22.842857142857135
548,sweden,NA,2021-07-01,0.9,23.6,1.1714285714285713,22.82857142857143
549,sweden,NA,2021-07-02,0,26.8,0.27142857142857146,24.071428571428573
550,sweden,NA,2021-07-03,0,26.2,0.15714285714285717,24.514285714285712
551,sweden,NA,2021-07-04,0,27.4,0.15714285714285717,25.228571428571428
552,sweden,NA,2021-07-05,16,25.4,2.4428571428571426,25.2
553,sweden,NA,2021-07-06,4.2,27,3.0428571428571423,25.528571428571432
554,sweden,NA,2021-07-07,0,24.3,3.014285714285714,25.814285714285713
555,sweden,NA,2021-07-08,5.6,25.3,3.685714285714286,26.057142857142857
556,sweden,NA,2021-07-09,11.2,24.7,5.285714285714286,25.757142857142856
557,sweden,NA,2021-07-10,0,25.3,5.285714285714286,25.62857142857143
558,sweden,NA,2021-07-11,0,22.9,5.285714285714286,24.985714285714288
559,sweden,NA,2021-07-12,0,25,2.9999999999999996,24.928571428571427
560,sweden,NA,2021-07-13,13,26.2,4.257142857142857,24.814285714285717
561,sweden,NA,2021-07-14,0,29.8,4.257142857142857,25.6
562,sweden,NA,2021-07-15,0,29.5,3.457142857142857,26.2
563,sweden,NA,2021-07-16,0,27,1.8571428571428572,26.528571428571432
564,sweden,NA,2021-07-17,0,28,1.8571428571428572,26.914285714285715
565,sweden,NA,2021-07-18,0,24.8,1.8571428571428572,27.185714285714283
566,sweden,NA,2021-07-19,0,21.7,1.8571428571428572,26.714285714285715
567,sweden,NA,2021-07-20,0,23.8,0,26.371428571428577
568,sweden,NA,2021-07-21,0,23.5,0,25.47142857142857
569,sweden,NA,2021-07-22,0,26.9,0,25.1
570,sweden,NA,2021-07-23,0,24.2,0,24.7
571,sweden,NA,2021-07-24,0,27.3,0,24.6
572,sweden,NA,2021-07-25,0,26.9,0,24.9
573,sweden,NA,2021-07-26,0.1,27,0.01428571428571428,25.657142857142865
574,sweden,NA,2021-07-27,3.2,27.8,0.4714285714285715,26.228571428571428
575,sweden,NA,2021-07-28,1.1,25.4,0.6285714285714287,26.5
576,sweden,NA,2021-07-29,15.8,22.8,2.885714285714286,25.914285714285715
577,sweden,NA,2021-07-30,0.8,19.3,3.0000000000000004,25.214285714285715
578,sweden,NA,2021-07-31,10.6,21.8,4.514285714285715,24.42857142857143
579,sweden,NA,2021-08-01,0,20.9,4.514285714285715,23.571428571428573
580,sweden,NA,2021-08-02,4.9,19.1,5.200000000000001,22.442857142857143
581,sweden,NA,2021-08-03,0,20.2,4.742857142857143,21.357142857142858
582,sweden,NA,2021-08-04,0,21.7,4.585714285714286,20.82857142857143
583,sweden,NA,2021-08-05,0,22.5,2.3285714285714287,20.785714285714285
584,sweden,NA,2021-08-06,0,21.7,2.2142857142857144,21.128571428571433
585,sweden,NA,2021-08-07,0,18.2,0.7000000000000001,20.614285714285717
586,sweden,NA,2021-08-08,8.4,21.6,1.9,20.714285714285715
587,sweden,NA,2021-08-09,0.5,22.9,1.2714285714285716,21.257142857142856
588,sweden,NA,2021-08-10,1.3,22.5,1.4571428571428573,21.585714285714285
589,sweden,NA,2021-08-11,0.2,21.1,1.4857142857142858,21.5
590,sweden,NA,2021-08-12,0,22.2,1.4857142857142858,21.457142857142852
591,sweden,NA,2021-08-13,1.6,24.3,1.7142857142857142,21.828571428571426
592,sweden,NA,2021-08-14,3.5,20,2.2142857142857144,22.085714285714285
593,sweden,NA,2021-08-15,3.8,20,1.5571428571428572,21.857142857142858
594,sweden,NA,2021-08-16,9.5,17.5,2.842857142857143,21.085714285714285
595,sweden,NA,2021-08-17,5.8,19.5,3.485714285714286,20.657142857142855
596,sweden,NA,2021-08-18,13.1,20.5,5.328571428571428,20.571428571428573
597,sweden,NA,2021-08-19,0,20.1,5.328571428571428,20.271428571428572
598,sweden,NA,2021-08-20,0.5,20,5.171428571428571,19.657142857142855
599,sweden,NA,2021-08-21,0,19.2,4.671428571428571,19.542857142857144
600,sweden,NA,2021-08-22,0,20.6,4.128571428571428,19.62857142857143
601,sweden,NA,2021-08-23,0,20.3,2.7714285714285714,20.028571428571432
602,sweden,NA,2021-08-24,0.7,21.5,2.0428571428571427,20.314285714285713
603,sweden,NA,2021-08-25,2.2,19.2,0.48571428571428577,20.12857142857143
604,sweden,NA,2021-08-26,6.9,15.6,1.4714285714285715,19.485714285714284
605,sweden,NA,2021-08-27,1.9,15.6,1.6714285714285713,18.857142857142858
606,sweden,NA,2021-08-28,6.3,14.2,2.5714285714285716,18.142857142857142
607,sweden,NA,2021-08-29,0,17.4,2.5714285714285716,17.685714285714287
608,sweden,NA,2021-08-30,0,20.7,2.5714285714285716,17.74285714285714
609,sweden,NA,2021-08-31,0,20.2,2.4714285714285715,17.557142857142857
610,sweden,NA,2021-09-01,0,18.3,2.157142857142857,17.428571428571427
611,sweden,NA,2021-09-02,0,20.4,1.1714285714285713,18.11428571428571
612,sweden,NA,2021-09-03,0,17.6,0.9,18.4
613,sweden,NA,2021-09-04,0,15.8,0,18.62857142857143
614,sweden,NA,2021-09-05,0,18.1,0,18.728571428571428
615,sweden,NA,2021-09-06,0,18.5,0,18.414285714285715
616,sweden,NA,2021-09-07,0,19.1,0,18.257142857142856
617,sweden,NA,2021-09-08,0,21.7,0,18.742857142857144
618,sweden,NA,2021-09-09,0,23.5,0,19.185714285714287
619,sweden,NA,2021-09-10,0,22.3,0,19.857142857142858
620,sweden,NA,2021-09-11,4.4,19.2,0.6285714285714287,20.342857142857145
621,sweden,NA,2021-09-12,2.4,20.7,0.9714285714285716,20.714285714285715
622,sweden,NA,2021-09-13,0,16.6,0.9714285714285716,20.442857142857143
623,sweden,NA,2021-09-14,0.3,19,1.0142857142857142,20.428571428571427
624,sweden,NA,2021-09-15,0,18.3,1.0142857142857142,19.942857142857143
625,sweden,NA,2021-09-16,2.8,12.9,1.4142857142857144,18.42857142857143
626,sweden,NA,2021-09-17,0.9,10.5,1.542857142857143,16.742857142857144
627,sweden,NA,2021-09-18,0,11.3,0.9142857142857144,15.614285714285714
628,sweden,NA,2021-09-19,0,11.2,0.5714285714285714,14.257142857142858
629,sweden,NA,2021-09-20,1,10.4,0.7142857142857142,13.371428571428572
630,sweden,NA,2021-09-21,0.7,11.9,0.7714285714285715,12.357142857142858
631,sweden,NA,2021-09-22,0,15.4,0.7714285714285715,11.942857142857145
632,sweden,NA,2021-09-23,13.6,14.4,2.314285714285714,12.157142857142857
633,sweden,NA,2021-09-24,0.2,12.8,2.214285714285714,12.485714285714286
634,sweden,NA,2021-09-25,0,16.4,2.214285714285714,13.214285714285715
635,sweden,NA,2021-09-26,0,18.3,2.214285714285714,14.22857142857143
636,sweden,NA,2021-09-27,0,17.9,2.071428571428571,15.300000000000002
637,sweden,NA,2021-09-28,12.7,13.6,3.7857142857142856,15.542857142857144
638,sweden,NA,2021-09-29,1.9,12.4,4.057142857142857,15.114285714285714
639,sweden,NA,2021-09-30,0.3,14.4,2.157142857142857,15.114285714285714
640,sweden,NA,2021-10-01,2.1,13.9,2.4285714285714284,15.271428571428572
641,sweden,NA,2021-10-02,0,13.9,2.4285714285714284,14.914285714285713
642,sweden,NA,2021-10-03,1,15.3,2.5714285714285716,14.485714285714286
643,sweden,NA,2021-10-04,0,16.7,2.5714285714285716,14.314285714285717
644,sweden,NA,2021-10-05,12,13.7,2.4714285714285715,14.328571428571433
645,sweden,NA,2021-10-06,0,14.5,2.2,14.628571428571432
646,sweden,NA,2021-10-07,0,15.2,2.157142857142857,14.742857142857144
647,sweden,NA,2021-10-08,0,16.8,1.8571428571428572,15.157142857142858
648,sweden,NA,2021-10-09,0,15.3,1.8571428571428572,15.357142857142858
649,sweden,NA,2021-10-10,3,12.5,2.142857142857143,14.957142857142856
650,sweden,NA,2021-10-11,1.4,12.6,2.3428571428571425,14.371428571428572
651,sweden,NA,2021-10-12,0,10.4,0.6285714285714287,13.9
652,sweden,NA,2021-10-13,0,8.8,0.6285714285714287,13.085714285714287
653,sweden,NA,2021-10-14,0.3,12.7,0.6714285714285715,12.728571428571428
654,sweden,NA,2021-10-15,0.5,11.2,0.7428571428571429,11.928571428571429
655,sweden,NA,2021-10-16,0,12.1,0.7428571428571429,11.471428571428572
656,sweden,NA,2021-10-17,0,9.4,0.31428571428571433,11.028571428571428
657,sweden,NA,2021-10-18,0,8.2,0.1142857142857143,10.400000000000002
658,sweden,NA,2021-10-19,3.6,8.5,0.6285714285714284,10.12857142857143
659,sweden,NA,2021-10-20,2.6,15.3,1,11.05714285714286
660,sweden,NA,2021-10-21,2,12.7,1.2428571428571429,11.05714285714286
661,sweden,NA,2021-10-22,0,7.7,1.1714285714285713,10.55714285714286
662,sweden,NA,2021-10-23,0,7.2,1.1714285714285713,9.85714285714286
663,sweden,NA,2021-10-24,0,10.1,1.1714285714285713,9.957142857142856
664,sweden,NA,2021-10-25,0.2,9.6,1.2,10.157142857142857
665,sweden,NA,2021-10-26,3.3,11.4,1.157142857142857,10.571428571428571
666,sweden,NA,2021-10-27,3.2,13.8,1.2428571428571429,10.35714285714286
667,sweden,NA,2021-10-28,0,13.9,0.9571428571428572,10.528571428571428
668,sweden,NA,2021-10-29,0,12.5,0.9571428571428572,11.214285714285714
669,sweden,NA,2021-10-30,0,10.9,0.9571428571428572,11.742857142857142
670,sweden,NA,2021-10-31,0,12.7,0.9571428571428572,12.114285714285714
671,sweden,NA,2021-11-01,0,11.4,0.9285714285714286,12.371428571428572
672,sweden,NA,2021-11-02,10.3,9.8,1.9285714285714288,12.142857142857142
673,sweden,NA,2021-11-03,2.5,8.6,1.8285714285714287,11.400000000000002
674,sweden,NA,2021-11-04,0,10.4,1.8285714285714287,10.900000000000002
675,sweden,NA,2021-11-05,0,7,1.8285714285714287,10.114285714285714
676,sweden,NA,2021-11-06,9.7,9.8,3.2142857142857144,9.957142857142856
677,sweden,NA,2021-11-07,5.3,9.8,3.971428571428571,9.542857142857144
678,sweden,NA,2021-11-08,0,4,3.971428571428571,8.485714285714286
679,sweden,NA,2021-11-09,6.4,8.1,3.414285714285714,8.242857142857144
680,sweden,NA,2021-11-10,0.2,12.3,3.085714285714286,8.77142857142857
681,sweden,NA,2021-11-11,0,9.4,3.085714285714286,8.62857142857143
682,sweden,NA,2021-11-12,0,7.6,3.085714285714286,8.714285714285714
683,sweden,NA,2021-11-13,0.1,5.8,1.7142857142857142,8.142857142857142
684,sweden,NA,2021-11-14,0,6,0.9571428571428572,7.6
685,sweden,NA,2021-11-15,0,4.8,0.9571428571428572,7.714285714285715
